"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+2.89375000000E+008, +1.35305403309E-001, +0.00000000000E+000
+2.90000000000E+008, +1.32798251617E-001, +0.00000000000E+000
+2.90625000000E+008, +1.30684695425E-001, +0.00000000000E+000
+2.91250000000E+008, +1.29970061316E-001, +0.00000000000E+000
+2.91875000000E+008, +1.34282626083E-001, +0.00000000000E+000
+2.92500000000E+008, +1.31051418433E-001, +0.00000000000E+000
+2.93125000000E+008, +1.28829049254E-001, +0.00000000000E+000
+2.93750000000E+008, +1.32065724209E-001, +0.00000000000E+000
+2.94375000000E+008, +1.32569205063E-001, +0.00000000000E+000
+2.95000000000E+008, +1.30156814796E-001, +0.00000000000E+000
+2.95625000000E+008, +1.37920136076E-001, +0.00000000000E+000
+2.96250000000E+008, +1.26125519953E-001, +0.00000000000E+000
+2.96875000000E+008, +1.31086128251E-001, +0.00000000000E+000
+2.97500000000E+008, +1.31960725798E-001, +0.00000000000E+000
+2.98125000000E+008, +1.29873464221E-001, +0.00000000000E+000
+2.98750000000E+008, +1.27991896194E-001, +0.00000000000E+000
+2.99375000000E+008, +1.29685160358E-001, +0.00000000000E+000
+3.00000000000E+008, +1.26387504765E-001, +0.00000000000E+000
+3.00625000000E+008, +1.32530592453E-001, +0.00000000000E+000
+3.01250000000E+008, +1.30912387138E-001, +0.00000000000E+000
+3.01875000000E+008, +1.31003941593E-001, +0.00000000000E+000
+3.02500000000E+008, +1.31354623417E-001, +0.00000000000E+000
+3.03125000000E+008, +1.28631033672E-001, +0.00000000000E+000
+3.03750000000E+008, +1.23441777466E-001, +0.00000000000E+000
+3.04375000000E+008, +1.24308700804E-001, +0.00000000000E+000
+3.05000000000E+008, +1.27444112992E-001, +0.00000000000E+000
+3.05625000000E+008, +1.27451283987E-001, +0.00000000000E+000
+3.06250000000E+008, +1.28027214632E-001, +0.00000000000E+000
+3.06875000000E+008, +1.28141054772E-001, +0.00000000000E+000
+3.07500000000E+008, +1.25540074138E-001, +0.00000000000E+000
+3.08125000000E+008, +1.24783670546E-001, +0.00000000000E+000
+3.08750000000E+008, +1.26333316930E-001, +0.00000000000E+000
+3.09375000000E+008, +1.27712064188E-001, +0.00000000000E+000
+3.10000000000E+008, +1.25099524073E-001, +0.00000000000E+000
+3.10625000000E+008, +1.27863471725E-001, +0.00000000000E+000
+3.11250000000E+008, +1.29069612825E-001, +0.00000000000E+000
+3.11875000000E+008, +1.18181666650E-001, +0.00000000000E+000
+3.12500000000E+008, +1.28797529686E-001, +0.00000000000E+000
+3.13125000000E+008, +1.22889229274E-001, +0.00000000000E+000
+3.13750000000E+008, +1.27428846457E-001, +0.00000000000E+000
+3.14375000000E+008, +1.17870785684E-001, +0.00000000000E+000
+3.15000000000E+008, +1.20493248122E-001, +0.00000000000E+000
+3.15625000000E+008, +1.21171989594E-001, +0.00000000000E+000
+3.16250000000E+008, +1.19647590191E-001, +0.00000000000E+000
+3.16875000000E+008, +1.22160278521E-001, +0.00000000000E+000
+3.17500000000E+008, +1.21791868678E-001, +0.00000000000E+000
+3.18125000000E+008, +1.19380680754E-001, +0.00000000000E+000
+3.18750000000E+008, +1.17290499880E-001, +0.00000000000E+000
+3.19375000000E+008, +1.17792635790E-001, +0.00000000000E+000
+3.20000000000E+008, +1.23681711905E-001, +0.00000000000E+000
+3.20625000000E+008, +1.20263677634E-001, +0.00000000000E+000
+3.21250000000E+008, +1.19694138761E-001, +0.00000000000E+000
+3.21875000000E+008, +1.18125647011E-001, +0.00000000000E+000
+3.22500000000E+008, +1.13350632318E-001, +0.00000000000E+000
+3.23125000000E+008, +1.14096531223E-001, +0.00000000000E+000
+3.23750000000E+008, +1.20383734516E-001, +0.00000000000E+000
+3.24375000000E+008, +1.16816869234E-001, +0.00000000000E+000
+3.25000000000E+008, +1.12664105654E-001, +0.00000000000E+000
+3.25625000000E+008, +1.16261299991E-001, +0.00000000000E+000
+3.26250000000E+008, +1.16495861412E-001, +0.00000000000E+000
+3.26875000000E+008, +1.14306356248E-001, +0.00000000000E+000
+3.27500000000E+008, +1.15488406147E-001, +0.00000000000E+000
+3.28125000000E+008, +1.18923896216E-001, +0.00000000000E+000
+3.28750000000E+008, +1.17016112377E-001, +0.00000000000E+000
+3.29375000000E+008, +1.15492757750E-001, +0.00000000000E+000
+3.30000000000E+008, +1.11163016602E-001, +0.00000000000E+000
+3.30625000000E+008, +1.15816092647E-001, +0.00000000000E+000
+3.31250000000E+008, +1.10529185488E-001, +0.00000000000E+000
+3.31875000000E+008, +1.15006083872E-001, +0.00000000000E+000
+3.32500000000E+008, +1.12399369305E-001, +0.00000000000E+000
+3.33125000000E+008, +1.14286801576E-001, +0.00000000000E+000
+3.33750000000E+008, +1.10237717085E-001, +0.00000000000E+000
+3.34375000000E+008, +1.12695325170E-001, +0.00000000000E+000
+3.35000000000E+008, +1.09896967818E-001, +0.00000000000E+000
+3.35625000000E+008, +1.07370385479E-001, +0.00000000000E+000
+3.36250000000E+008, +1.09761044976E-001, +0.00000000000E+000
+3.36875000000E+008, +1.11079832535E-001, +0.00000000000E+000
+3.37500000000E+008, +1.12130701980E-001, +0.00000000000E+000
+3.38125000000E+008, +1.09695178869E-001, +0.00000000000E+000
+3.38750000000E+008, +1.06950136567E-001, +0.00000000000E+000
+3.39375000000E+008, +1.08728156051E-001, +0.00000000000E+000
+3.40000000000E+008, +1.12804206886E-001, +0.00000000000E+000
+3.40625000000E+008, +1.07977071558E-001, +0.00000000000E+000
+3.41250000000E+008, +1.11955444034E-001, +0.00000000000E+000
+3.41875000000E+008, +1.07794127062E-001, +0.00000000000E+000
+3.42500000000E+008, +1.10302784444E-001, +0.00000000000E+000
+3.43125000000E+008, +1.09150316625E-001, +0.00000000000E+000
+3.43750000000E+008, +1.06262444309E-001, +0.00000000000E+000
+3.44375000000E+008, +1.08735157781E-001, +0.00000000000E+000
+3.45000000000E+008, +1.09245474480E-001, +0.00000000000E+000
+3.45625000000E+008, +1.06428645100E-001, +0.00000000000E+000
+3.46250000000E+008, +1.09934360553E-001, +0.00000000000E+000
+3.46875000000E+008, +1.08225693411E-001, +0.00000000000E+000
+3.47500000000E+008, +1.10610715277E-001, +0.00000000000E+000
+3.48125000000E+008, +1.09906773046E-001, +0.00000000000E+000
+3.48750000000E+008, +1.09652021705E-001, +0.00000000000E+000
+3.49375000000E+008, +1.11910385435E-001, +0.00000000000E+000
+3.50000000000E+008, +1.09276403079E-001, +0.00000000000E+000
+3.50625000000E+008, +1.05622375753E-001, +0.00000000000E+000
+3.51250000000E+008, +1.04726309138E-001, +0.00000000000E+000
+3.51875000000E+008, +1.06971988399E-001, +0.00000000000E+000
+3.52500000000E+008, +1.05716390586E-001, +0.00000000000E+000
+3.53125000000E+008, +1.04815613914E-001, +0.00000000000E+000
+3.53750000000E+008, +1.07539281969E-001, +0.00000000000E+000
+3.54375000000E+008, +1.05202502743E-001, +0.00000000000E+000
+3.55000000000E+008, +1.06508488634E-001, +0.00000000000E+000
+3.55625000000E+008, +1.08614209982E-001, +0.00000000000E+000
+3.56250000000E+008, +1.07998034616E-001, +0.00000000000E+000
+3.56875000000E+008, +1.07532893466E-001, +0.00000000000E+000
+3.57500000000E+008, +1.08064268773E-001, +0.00000000000E+000
+3.58125000000E+008, +1.07466146720E-001, +0.00000000000E+000
+3.58750000000E+008, +1.08964275774E-001, +0.00000000000E+000
+3.59375000000E+008, +1.09083189774E-001, +0.00000000000E+000
+3.60000000000E+008, +1.08264093137E-001, +0.00000000000E+000
+3.60625000000E+008, +1.06232788732E-001, +0.00000000000E+000
+3.61250000000E+008, +1.05822240551E-001, +0.00000000000E+000
+3.61875000000E+008, +1.08186091730E-001, +0.00000000000E+000
+3.62500000000E+008, +1.09736021787E-001, +0.00000000000E+000
+3.63125000000E+008, +1.08896018352E-001, +0.00000000000E+000
+3.63750000000E+008, +1.09959226557E-001, +0.00000000000E+000
+3.64375000000E+008, +1.11101066319E-001, +0.00000000000E+000
+3.65000000000E+008, +1.11914872809E-001, +0.00000000000E+000
+3.65625000000E+008, +1.10607403414E-001, +0.00000000000E+000
+3.66250000000E+008, +1.10249792609E-001, +0.00000000000E+000
+3.66875000000E+008, +1.11370051062E-001, +0.00000000000E+000
+3.67500000000E+008, +1.12879997790E-001, +0.00000000000E+000
+3.68125000000E+008, +1.10013383407E-001, +0.00000000000E+000
+3.68750000000E+008, +1.11886486324E-001, +0.00000000000E+000
+3.69375000000E+008, +1.12038836947E-001, +0.00000000000E+000
+3.70000000000E+008, +1.12714857829E-001, +0.00000000000E+000
+3.70625000000E+008, +1.14886927820E-001, +0.00000000000E+000
+3.71250000000E+008, +1.13315940752E-001, +0.00000000000E+000
+3.71875000000E+008, +1.12429868412E-001, +0.00000000000E+000
+3.72500000000E+008, +1.14713366437E-001, +0.00000000000E+000
+3.73125000000E+008, +1.12606119573E-001, +0.00000000000E+000
+3.73750000000E+008, +1.14910300992E-001, +0.00000000000E+000
+3.74375000000E+008, +1.13914229520E-001, +0.00000000000E+000
+3.75000000000E+008, +1.16988226604E-001, +0.00000000000E+000
+3.75625000000E+008, +1.16213935641E-001, +0.00000000000E+000
+3.76250000000E+008, +1.15622631012E-001, +0.00000000000E+000
+3.76875000000E+008, +1.17643614198E-001, +0.00000000000E+000
+3.77500000000E+008, +1.16467812066E-001, +0.00000000000E+000
+3.78125000000E+008, +1.15033948725E-001, +0.00000000000E+000
+3.78750000000E+008, +1.20339470140E-001, +0.00000000000E+000
+3.79375000000E+008, +1.20102756471E-001, +0.00000000000E+000
+3.80000000000E+008, +1.16939387408E-001, +0.00000000000E+000
+3.80625000000E+008, +1.20018639286E-001, +0.00000000000E+000
+3.81250000000E+008, +1.21631740942E-001, +0.00000000000E+000
+3.81875000000E+008, +1.21461843489E-001, +0.00000000000E+000
+3.82500000000E+008, +1.20492783385E-001, +0.00000000000E+000
+3.83125000000E+008, +1.19965399769E-001, +0.00000000000E+000
+3.83750000000E+008, +1.21075861338E-001, +0.00000000000E+000
+3.84375000000E+008, +1.22788628806E-001, +0.00000000000E+000
+3.85000000000E+008, +1.23117938875E-001, +0.00000000000E+000
+3.85625000000E+008, +1.22331548463E-001, +0.00000000000E+000
+3.86250000000E+008, +1.29352469376E-001, +0.00000000000E+000
+3.86875000000E+008, +1.26778784302E-001, +0.00000000000E+000
+3.87500000000E+008, +1.28633325869E-001, +0.00000000000E+000
+3.88125000000E+008, +1.27883154874E-001, +0.00000000000E+000
+3.88750000000E+008, +1.28808521096E-001, +0.00000000000E+000
+3.89375000000E+008, +1.30052923168E-001, +0.00000000000E+000
+3.90000000000E+008, +1.28223358243E-001, +0.00000000000E+000
+3.90625000000E+008, +1.31398594030E-001, +0.00000000000E+000
+3.91250000000E+008, +1.33678389330E-001, +0.00000000000E+000
+3.91875000000E+008, +1.36913832357E-001, +0.00000000000E+000
+3.92500000000E+008, +1.35463798021E-001, +0.00000000000E+000
+3.93125000000E+008, +1.34049867141E-001, +0.00000000000E+000
+3.93750000000E+008, +1.35627484943E-001, +0.00000000000E+000
+3.94375000000E+008, +1.37697545301E-001, +0.00000000000E+000
+3.95000000000E+008, +1.37093605308E-001, +0.00000000000E+000
+3.95625000000E+008, +1.35657780099E-001, +0.00000000000E+000
+3.96250000000E+008, +1.35067549625E-001, +0.00000000000E+000
+3.96875000000E+008, +1.36563792757E-001, +0.00000000000E+000
+3.97500000000E+008, +1.38712756038E-001, +0.00000000000E+000
+3.98125000000E+008, +1.41613541955E-001, +0.00000000000E+000
+3.98750000000E+008, +1.43562659435E-001, +0.00000000000E+000
+3.99375000000E+008, +1.43095577219E-001, +0.00000000000E+000
+4.00000000000E+008, +1.42322977345E-001, +0.00000000000E+000
+4.00625000000E+008, +1.44699717803E-001, +0.00000000000E+000
+4.01250000000E+008, +1.39018432972E-001, +0.00000000000E+000
+4.01875000000E+008, +1.41966089713E-001, +0.00000000000E+000
+4.02500000000E+008, +1.44387408222E-001, +0.00000000000E+000
+4.03125000000E+008, +1.46120637776E-001, +0.00000000000E+000
+4.03750000000E+008, +1.47293981247E-001, +0.00000000000E+000
+4.04375000000E+008, +1.47388541856E-001, +0.00000000000E+000
+4.05000000000E+008, +1.48155940457E-001, +0.00000000000E+000
+4.05625000000E+008, +1.52992560447E-001, +0.00000000000E+000
+4.06250000000E+008, +1.53495478288E-001, +0.00000000000E+000
+4.06875000000E+008, +1.50622826209E-001, +0.00000000000E+000
+4.07500000000E+008, +1.53338997486E-001, +0.00000000000E+000
+4.08125000000E+008, +1.52963031607E-001, +0.00000000000E+000
+4.08750000000E+008, +1.58279854147E-001, +0.00000000000E+000
+4.09375000000E+008, +1.55613379375E-001, +0.00000000000E+000
+4.10000000000E+008, +1.59110581483E-001, +0.00000000000E+000
+4.10625000000E+008, +1.57104823476E-001, +0.00000000000E+000
+4.11250000000E+008, +1.55882564612E-001, +0.00000000000E+000
+4.11875000000E+008, +1.59758883140E-001, +0.00000000000E+000
+4.12500000000E+008, +1.59605868325E-001, +0.00000000000E+000
+4.13125000000E+008, +1.58109434186E-001, +0.00000000000E+000
+4.13750000000E+008, +1.64607798183E-001, +0.00000000000E+000
+4.14375000000E+008, +1.66557659467E-001, +0.00000000000E+000
+4.15000000000E+008, +1.69279176858E-001, +0.00000000000E+000
+4.15625000000E+008, +1.64995704935E-001, +0.00000000000E+000
+4.16250000000E+008, +1.61877320996E-001, +0.00000000000E+000
+4.16875000000E+008, +1.67562323905E-001, +0.00000000000E+000
+4.17500000000E+008, +1.65271497556E-001, +0.00000000000E+000
+4.18125000000E+008, +1.64446289636E-001, +0.00000000000E+000
+4.18750000000E+008, +1.67874856125E-001, +0.00000000000E+000
+4.19375000000E+008, +1.67371166347E-001, +0.00000000000E+000
+4.20000000000E+008, +1.71152347045E-001, +0.00000000000E+000
+4.20625000000E+008, +1.72300646673E-001, +0.00000000000E+000
+4.21250000000E+008, +1.72724777572E-001, +0.00000000000E+000
+4.21875000000E+008, +1.68421083687E-001, +0.00000000000E+000
+4.22500000000E+008, +1.73111883487E-001, +0.00000000000E+000
+4.23125000000E+008, +1.72349115190E-001, +0.00000000000E+000
+4.23750000000E+008, +1.73805443339E-001, +0.00000000000E+000
+4.24375000000E+008, +1.74482359449E-001, +0.00000000000E+000
+4.25000000000E+008, +1.77321559426E-001, +0.00000000000E+000
+4.25625000000E+008, +1.74039656417E-001, +0.00000000000E+000
+4.26250000000E+008, +1.74609767941E-001, +0.00000000000E+000
+4.26875000000E+008, +1.76627313866E-001, +0.00000000000E+000
+4.27500000000E+008, +1.79601096767E-001, +0.00000000000E+000
+4.28125000000E+008, +1.80702326365E-001, +0.00000000000E+000
+4.28750000000E+008, +1.78945694422E-001, +0.00000000000E+000
+4.29375000000E+008, +1.82956711202E-001, +0.00000000000E+000
+4.30000000000E+008, +1.83848937499E-001, +0.00000000000E+000
+4.30625000000E+008, +1.82294057483E-001, +0.00000000000E+000
+4.31250000000E+008, +1.82985523957E-001, +0.00000000000E+000
+4.31875000000E+008, +1.82647799445E-001, +0.00000000000E+000
+4.32500000000E+008, +1.85105292048E-001, +0.00000000000E+000
+4.33125000000E+008, +1.85996379311E-001, +0.00000000000E+000
+4.33750000000E+008, +1.82758586223E-001, +0.00000000000E+000
+4.34375000000E+008, +1.84550966882E-001, +0.00000000000E+000
+4.35000000000E+008, +1.87641213578E-001, +0.00000000000E+000
+4.35625000000E+008, +1.89702235541E-001, +0.00000000000E+000
+4.36250000000E+008, +1.83352766846E-001, +0.00000000000E+000
+4.36875000000E+008, +1.86401632031E-001, +0.00000000000E+000
+4.37500000000E+008, +1.84480975488E-001, +0.00000000000E+000
+4.38125000000E+008, +1.92237533708E-001, +0.00000000000E+000
+4.38750000000E+008, +1.92179361651E-001, +0.00000000000E+000
+4.39375000000E+008, +1.89340899642E-001, +0.00000000000E+000
+4.40000000000E+008, +1.95525152037E-001, +0.00000000000E+000
+4.40625000000E+008, +1.96054637567E-001, +0.00000000000E+000
+4.41250000000E+008, +1.93318053385E-001, +0.00000000000E+000
+4.41875000000E+008, +1.94741281437E-001, +0.00000000000E+000
+4.42500000000E+008, +2.01588405914E-001, +0.00000000000E+000
+4.43125000000E+008, +1.95787938417E-001, +0.00000000000E+000
+4.43750000000E+008, +1.97163252537E-001, +0.00000000000E+000
+4.44375000000E+008, +1.91083417615E-001, +0.00000000000E+000
+4.45000000000E+008, +1.97606497925E-001, +0.00000000000E+000
+4.45625000000E+008, +1.97675115857E-001, +0.00000000000E+000
+4.46250000000E+008, +1.99235274541E-001, +0.00000000000E+000
+4.46875000000E+008, +1.96015778802E-001, +0.00000000000E+000
+4.47500000000E+008, +2.01577288748E-001, +0.00000000000E+000
+4.48125000000E+008, +1.95497130090E-001, +0.00000000000E+000
+4.48750000000E+008, +2.01160819048E-001, +0.00000000000E+000
+4.49375000000E+008, +2.02974864401E-001, +0.00000000000E+000
+4.50000000000E+008, +2.02102947499E-001, +0.00000000000E+000
+4.50625000000E+008, +2.06313036658E-001, +0.00000000000E+000
+4.51250000000E+008, +2.02794925974E-001, +0.00000000000E+000
+4.51875000000E+008, +2.02413160514E-001, +0.00000000000E+000
+4.52500000000E+008, +2.02597651105E-001, +0.00000000000E+000
+4.53125000000E+008, +2.02137355303E-001, +0.00000000000E+000
+4.53750000000E+008, +2.05167749244E-001, +0.00000000000E+000
+4.54375000000E+008, +2.06591826890E-001, +0.00000000000E+000
+4.55000000000E+008, +2.06575985986E-001, +0.00000000000E+000
+4.55625000000E+008, +2.04960987680E-001, +0.00000000000E+000
+4.56250000000E+008, +2.04570584510E-001, +0.00000000000E+000
+4.56875000000E+008, +2.06229508329E-001, +0.00000000000E+000
+4.57500000000E+008, +2.06757760741E-001, +0.00000000000E+000
+4.58125000000E+008, +2.05054903329E-001, +0.00000000000E+000
+4.58750000000E+008, +2.07005175180E-001, +0.00000000000E+000
+4.59375000000E+008, +2.06215837728E-001, +0.00000000000E+000
+4.60000000000E+008, +2.03849781227E-001, +0.00000000000E+000
+4.60625000000E+008, +2.02709347766E-001, +0.00000000000E+000
+4.61250000000E+008, +2.06290984705E-001, +0.00000000000E+000
+4.61875000000E+008, +2.01130858640E-001, +0.00000000000E+000
+4.62500000000E+008, +2.04582410809E-001, +0.00000000000E+000
+4.63125000000E+008, +2.03916913318E-001, +0.00000000000E+000
+4.63750000000E+008, +2.05609902103E-001, +0.00000000000E+000
+4.64375000000E+008, +2.06849966531E-001, +0.00000000000E+000
+4.65000000000E+008, +2.07329897639E-001, +0.00000000000E+000
+4.65625000000E+008, +2.06524533851E-001, +0.00000000000E+000
+4.66250000000E+008, +2.07080504651E-001, +0.00000000000E+000
+4.66875000000E+008, +2.01740038928E-001, +0.00000000000E+000
+4.67500000000E+008, +2.08870867580E-001, +0.00000000000E+000
+4.68125000000E+008, +2.03679218993E-001, +0.00000000000E+000
+4.68750000000E+008, +2.00060891839E-001, +0.00000000000E+000
+4.69375000000E+008, +2.06567415909E-001, +0.00000000000E+000
+4.70000000000E+008, +2.06291144055E-001, +0.00000000000E+000
+4.70625000000E+008, +2.04697286456E-001, +0.00000000000E+000
+4.71250000000E+008, +2.04911860358E-001, +0.00000000000E+000
+4.71875000000E+008, +2.06826087290E-001, +0.00000000000E+000
+4.72500000000E+008, +2.04144144739E-001, +0.00000000000E+000
+4.73125000000E+008, +2.06367508694E-001, +0.00000000000E+000
+4.73750000000E+008, +2.09973249138E-001, +0.00000000000E+000
+4.74375000000E+008, +2.06140621256E-001, +0.00000000000E+000
+4.75000000000E+008, +2.05030586697E-001, +0.00000000000E+000
+4.75625000000E+008, +2.06756857496E-001, +0.00000000000E+000
+4.76250000000E+008, +2.04182725980E-001, +0.00000000000E+000
+4.76875000000E+008, +2.04071861455E-001, +0.00000000000E+000
+4.77500000000E+008, +2.08444633098E-001, +0.00000000000E+000
+4.78125000000E+008, +2.06098285946E-001, +0.00000000000E+000
+4.78750000000E+008, +2.03236200023E-001, +0.00000000000E+000
+4.79375000000E+008, +2.04462035376E-001, +0.00000000000E+000
+4.80000000000E+008, +2.03209613458E-001, +0.00000000000E+000
+4.80625000000E+008, +1.99448262875E-001, +0.00000000000E+000
+4.81250000000E+008, +1.99732649890E-001, +0.00000000000E+000
+4.81875000000E+008, +2.04944005207E-001, +0.00000000000E+000
+4.82500000000E+008, +2.03974522859E-001, +0.00000000000E+000
+4.83125000000E+008, +2.02016926064E-001, +0.00000000000E+000
+4.83750000000E+008, +2.01797234264E-001, +0.00000000000E+000
+4.84375000000E+008, +2.04819439219E-001, +0.00000000000E+000
+4.85000000000E+008, +2.03186693403E-001, +0.00000000000E+000
+4.85625000000E+008, +1.99057800984E-001, +0.00000000000E+000
+4.86250000000E+008, +2.03472807693E-001, +0.00000000000E+000
+4.86875000000E+008, +1.99153022900E-001, +0.00000000000E+000
+4.87500000000E+008, +2.00708593369E-001, +0.00000000000E+000
+4.88125000000E+008, +1.98320915045E-001, +0.00000000000E+000
+4.88750000000E+008, +1.98385219733E-001, +0.00000000000E+000
+4.89375000000E+008, +1.96662149309E-001, +0.00000000000E+000
+4.90000000000E+008, +1.97124150321E-001, +0.00000000000E+000
+4.90625000000E+008, +1.98507628518E-001, +0.00000000000E+000
+4.91250000000E+008, +1.99779905336E-001, +0.00000000000E+000
+4.91875000000E+008, +2.00128663530E-001, +0.00000000000E+000
+4.92500000000E+008, +1.96775961025E-001, +0.00000000000E+000
+4.93125000000E+008, +1.96464539809E-001, +0.00000000000E+000
+4.93750000000E+008, +1.97202406631E-001, +0.00000000000E+000
+4.94375000000E+008, +1.93213274621E-001, +0.00000000000E+000
+4.95000000000E+008, +1.96388668253E-001, +0.00000000000E+000
+4.95625000000E+008, +1.91920972847E-001, +0.00000000000E+000
+4.96250000000E+008, +1.97292768362E-001, +0.00000000000E+000
+4.96875000000E+008, +1.93276654176E-001, +0.00000000000E+000
+4.97500000000E+008, +1.94574265657E-001, +0.00000000000E+000
+4.98125000000E+008, +1.95273421993E-001, +0.00000000000E+000
+4.98750000000E+008, +1.92967726420E-001, +0.00000000000E+000
+4.99375000000E+008, +1.91092075071E-001, +0.00000000000E+000
+5.00000000000E+008, +1.91216850511E-001, +0.00000000000E+000
+5.00625000000E+008, +1.92399172413E-001, +0.00000000000E+000
+5.01250000000E+008, +1.89443710317E-001, +0.00000000000E+000
+5.01875000000E+008, +1.91278369969E-001, +0.00000000000E+000
+5.02500000000E+008, +1.90709996453E-001, +0.00000000000E+000
+5.03125000000E+008, +1.90795326389E-001, +0.00000000000E+000
+5.03750000000E+008, +1.85268747386E-001, +0.00000000000E+000
+5.04375000000E+008, +1.89260801252E-001, +0.00000000000E+000
+5.05000000000E+008, +1.86336027903E-001, +0.00000000000E+000
+5.05625000000E+008, +1.87904631755E-001, +0.00000000000E+000
+5.06250000000E+008, +1.87276076492E-001, +0.00000000000E+000
+5.06875000000E+008, +1.87828642862E-001, +0.00000000000E+000
+5.07500000000E+008, +1.85025923188E-001, +0.00000000000E+000
+5.08125000000E+008, +1.87236499692E-001, +0.00000000000E+000
+5.08750000000E+008, +1.87978172057E-001, +0.00000000000E+000
+5.09375000000E+008, +1.81831254536E-001, +0.00000000000E+000
+5.10000000000E+008, +1.85227011986E-001, +0.00000000000E+000
+5.10625000000E+008, +1.85113559952E-001, +0.00000000000E+000
+5.11250000000E+008, +1.84919948449E-001, +0.00000000000E+000
+5.11875000000E+008, +1.82358703334E-001, +0.00000000000E+000
+5.12500000000E+008, +1.81802725710E-001, +0.00000000000E+000
+5.13125000000E+008, +1.82595957014E-001, +0.00000000000E+000
