"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+2.96250000000E+008, +2.63059762808E+000, +0.00000000000E+000
+2.96875000000E+008, +2.58509971705E+000, +0.00000000000E+000
+2.97500000000E+008, +2.55166150326E+000, +0.00000000000E+000
+2.98125000000E+008, +2.51182891580E+000, +0.00000000000E+000
+2.98750000000E+008, +2.46495355759E+000, +0.00000000000E+000
+2.99375000000E+008, +2.42729715288E+000, +0.00000000000E+000
+3.00000000000E+008, +2.38191931799E+000, +0.00000000000E+000
+3.00625000000E+008, +2.34769206244E+000, +0.00000000000E+000
+3.01250000000E+008, +2.30538839051E+000, +0.00000000000E+000
+3.01875000000E+008, +2.25813165595E+000, +0.00000000000E+000
+3.02500000000E+008, +2.22414029204E+000, +0.00000000000E+000
+3.03125000000E+008, +2.17495817771E+000, +0.00000000000E+000
+3.03750000000E+008, +2.13693251407E+000, +0.00000000000E+000
+3.04375000000E+008, +2.09585214587E+000, +0.00000000000E+000
+3.05000000000E+008, +2.04638224569E+000, +0.00000000000E+000
+3.05625000000E+008, +2.00733339326E+000, +0.00000000000E+000
+3.06250000000E+008, +1.96004478928E+000, +0.00000000000E+000
+3.06875000000E+008, +1.92036217413E+000, +0.00000000000E+000
+3.07500000000E+008, +1.87204258412E+000, +0.00000000000E+000
+3.08125000000E+008, +1.82423369889E+000, +0.00000000000E+000
+3.08750000000E+008, +1.77302577008E+000, +0.00000000000E+000
+3.09375000000E+008, +1.72568302049E+000, +0.00000000000E+000
+3.10000000000E+008, +1.68262687460E+000, +0.00000000000E+000
+3.10625000000E+008, +1.62966598633E+000, +0.00000000000E+000
+3.11250000000E+008, +1.57843887544E+000, +0.00000000000E+000
+3.11875000000E+008, +1.53272993663E+000, +0.00000000000E+000
+3.12500000000E+008, +1.48176237261E+000, +0.00000000000E+000
+3.13125000000E+008, +1.43972404073E+000, +0.00000000000E+000
+3.13750000000E+008, +1.39002745649E+000, +0.00000000000E+000
+3.14375000000E+008, +1.33764920108E+000, +0.00000000000E+000
+3.15000000000E+008, +1.28526942760E+000, +0.00000000000E+000
+3.15625000000E+008, +1.22887319267E+000, +0.00000000000E+000
+3.16250000000E+008, +1.18146147935E+000, +0.00000000000E+000
+3.16875000000E+008, +1.12628161871E+000, +0.00000000000E+000
+3.17500000000E+008, +1.07520303402E+000, +0.00000000000E+000
+3.18125000000E+008, +1.01865458977E+000, +0.00000000000E+000
+3.18750000000E+008, +9.62376358134E-001, +0.00000000000E+000
+3.19375000000E+008, +9.06789655713E-001, +0.00000000000E+000
+3.20000000000E+008, +8.48801504238E-001, +0.00000000000E+000
+3.20625000000E+008, +7.88275220474E-001, +0.00000000000E+000
+3.21250000000E+008, +7.25951729676E-001, +0.00000000000E+000
+3.21875000000E+008, +6.69760054116E-001, +0.00000000000E+000
+3.22500000000E+008, +6.17424924239E-001, +0.00000000000E+000
+3.23125000000E+008, +5.52694803869E-001, +0.00000000000E+000
+3.23750000000E+008, +4.93218800469E-001, +0.00000000000E+000
+3.24375000000E+008, +4.28013318528E-001, +0.00000000000E+000
+3.25000000000E+008, +3.66845284354E-001, +0.00000000000E+000
+3.25625000000E+008, +3.04161587904E-001, +0.00000000000E+000
+3.26250000000E+008, +2.34574169528E-001, +0.00000000000E+000
+3.26875000000E+008, +1.75011044663E-001, +0.00000000000E+000
+3.27500000000E+008, +1.05246966402E-001, +0.00000000000E+000
+3.28125000000E+008, +3.92860743727E-002, +0.00000000000E+000
+3.28750000000E+008, -3.16868208505E-002, +0.00000000000E+000
+3.29375000000E+008, -9.97978793866E-002, +0.00000000000E+000
+3.30000000000E+008, -1.68073240938E-001, +0.00000000000E+000
+3.30625000000E+008, -2.40481953319E-001, +0.00000000000E+000
+3.31250000000E+008, -3.11498259995E-001, +0.00000000000E+000
+3.31875000000E+008, -3.84821993077E-001, +0.00000000000E+000
+3.32500000000E+008, -4.57275121267E-001, +0.00000000000E+000
+3.33125000000E+008, -5.38273172362E-001, +0.00000000000E+000
+3.33750000000E+008, -6.13882480447E-001, +0.00000000000E+000
+3.34375000000E+008, -6.89239877845E-001, +0.00000000000E+000
+3.35000000000E+008, -7.64369723325E-001, +0.00000000000E+000
+3.35625000000E+008, -8.51274357380E-001, +0.00000000000E+000
+3.36250000000E+008, -9.27621094805E-001, +0.00000000000E+000
+3.36875000000E+008, -1.01933541127E+000, +0.00000000000E+000
+3.37500000000E+008, -1.10000234863E+000, +0.00000000000E+000
+3.38125000000E+008, -1.18871242931E+000, +0.00000000000E+000
+3.38750000000E+008, -1.27713399647E+000, +0.00000000000E+000
+3.39375000000E+008, -1.35886376218E+000, +0.00000000000E+000
+3.40000000000E+008, -1.45104297047E+000, +0.00000000000E+000
+3.40625000000E+008, -1.54109091066E+000, +0.00000000000E+000
+3.41250000000E+008, -1.63791237849E+000, +0.00000000000E+000
+3.41875000000E+008, -1.73083890722E+000, +0.00000000000E+000
+3.42500000000E+008, -1.82374624702E+000, +0.00000000000E+000
+3.43125000000E+008, -1.92101546150E+000, +0.00000000000E+000
+3.43750000000E+008, -2.01761006553E+000, +0.00000000000E+000
+3.44375000000E+008, -2.11865860006E+000, +0.00000000000E+000
+3.45000000000E+008, -2.22972438888E+000, +0.00000000000E+000
+3.45625000000E+008, -2.33052330852E+000, +0.00000000000E+000
+3.46250000000E+008, -2.43655861234E+000, +0.00000000000E+000
+3.46875000000E+008, -2.55054750848E+000, +0.00000000000E+000
+3.47500000000E+008, -2.65612446360E+000, +0.00000000000E+000
+3.48125000000E+008, -2.76858660586E+000, +0.00000000000E+000
+3.48750000000E+008, -2.88217770726E+000, +0.00000000000E+000
+3.49375000000E+008, -2.99414979557E+000, +0.00000000000E+000
+3.50000000000E+008, -3.11462266031E+000, +0.00000000000E+000
+3.50625000000E+008, -3.24045952141E+000, +0.00000000000E+000
+3.51250000000E+008, -3.35852881571E+000, +0.00000000000E+000
+3.51875000000E+008, -3.47658740269E+000, +0.00000000000E+000
+3.52500000000E+008, -3.60251487009E+000, +0.00000000000E+000
+3.53125000000E+008, -3.72951342097E+000, +0.00000000000E+000
+3.53750000000E+008, -3.86694958663E+000, +0.00000000000E+000
+3.54375000000E+008, -3.99339221944E+000, +0.00000000000E+000
+3.55000000000E+008, -4.14348040255E+000, +0.00000000000E+000
+3.55625000000E+008, -4.27595356644E+000, +0.00000000000E+000
+3.56250000000E+008, -4.43146594267E+000, +0.00000000000E+000
+3.56875000000E+008, -4.57808774752E+000, +0.00000000000E+000
+3.57500000000E+008, -4.72719903389E+000, +0.00000000000E+000
+3.58125000000E+008, -4.87903783647E+000, +0.00000000000E+000
+3.58750000000E+008, -5.02305088679E+000, +0.00000000000E+000
+3.59375000000E+008, -5.18077890374E+000, +0.00000000000E+000
+3.60000000000E+008, -5.34577996511E+000, +0.00000000000E+000
+3.60625000000E+008, -5.49925402573E+000, +0.00000000000E+000
+3.61250000000E+008, -5.66442461988E+000, +0.00000000000E+000
+3.61875000000E+008, -5.84252959782E+000, +0.00000000000E+000
+3.62500000000E+008, -6.02681056209E+000, +0.00000000000E+000
+3.63125000000E+008, -6.20658656546E+000, +0.00000000000E+000
+3.63750000000E+008, -6.40304811143E+000, +0.00000000000E+000
+3.64375000000E+008, -6.58098611842E+000, +0.00000000000E+000
+3.65000000000E+008, -6.77577677000E+000, +0.00000000000E+000
+3.65625000000E+008, -6.97652315241E+000, +0.00000000000E+000
+3.66250000000E+008, -7.18106475009E+000, +0.00000000000E+000
+3.66875000000E+008, -7.39473271021E+000, +0.00000000000E+000
+3.67500000000E+008, -7.59740196138E+000, +0.00000000000E+000
+3.68125000000E+008, -7.81060952763E+000, +0.00000000000E+000
+3.68750000000E+008, -8.04673212689E+000, +0.00000000000E+000
+3.69375000000E+008, -8.27047422309E+000, +0.00000000000E+000
+3.70000000000E+008, -8.49091082889E+000, +0.00000000000E+000
+3.70625000000E+008, -8.76554133666E+000, +0.00000000000E+000
+3.71250000000E+008, -9.01433196498E+000, +0.00000000000E+000
+3.71875000000E+008, -9.25918381449E+000, +0.00000000000E+000
+3.72500000000E+008, -9.53829871687E+000, +0.00000000000E+000
+3.73125000000E+008, -9.84097899958E+000, +0.00000000000E+000
+3.73750000000E+008, -1.01124757341E+001, +0.00000000000E+000
+3.74375000000E+008, -1.04164497069E+001, +0.00000000000E+000
+3.75000000000E+008, -1.07165946706E+001, +0.00000000000E+000
+3.75625000000E+008, -1.10412565917E+001, +0.00000000000E+000
+3.76250000000E+008, -1.13727307929E+001, +0.00000000000E+000
+3.76875000000E+008, -1.16980346388E+001, +0.00000000000E+000
+3.77500000000E+008, -1.20462799272E+001, +0.00000000000E+000
+3.78125000000E+008, -1.23906187496E+001, +0.00000000000E+000
+3.78750000000E+008, -1.28053169421E+001, +0.00000000000E+000
+3.79375000000E+008, -1.32391580942E+001, +0.00000000000E+000
+3.80000000000E+008, -1.36431271285E+001, +0.00000000000E+000
+3.80625000000E+008, -1.40861996296E+001, +0.00000000000E+000
+3.81250000000E+008, -1.45672040817E+001, +0.00000000000E+000
+3.81875000000E+008, -1.50970581118E+001, +0.00000000000E+000
+3.82500000000E+008, -1.55470306298E+001, +0.00000000000E+000
+3.83125000000E+008, -1.61540369443E+001, +0.00000000000E+000
+3.83750000000E+008, -1.67277163057E+001, +0.00000000000E+000
+3.84375000000E+008, -1.73812341682E+001, +0.00000000000E+000
+3.85000000000E+008, -1.80706964893E+001, +0.00000000000E+000
+3.85625000000E+008, -1.87491163307E+001, +0.00000000000E+000
+3.86250000000E+008, -1.95562264401E+001, +0.00000000000E+000
+3.86875000000E+008, -2.03656918613E+001, +0.00000000000E+000
+3.87500000000E+008, -2.12668577891E+001, +0.00000000000E+000
+3.88125000000E+008, -2.22733946401E+001, +0.00000000000E+000
+3.88750000000E+008, -2.33001480974E+001, +0.00000000000E+000
+3.89375000000E+008, -2.43547714978E+001, +0.00000000000E+000
+3.90000000000E+008, -2.53982803391E+001, +0.00000000000E+000
+3.90625000000E+008, -2.63289451662E+001, +0.00000000000E+000
+3.91250000000E+008, -2.71281285603E+001, +0.00000000000E+000
+3.91875000000E+008, -2.72883154364E+001, +0.00000000000E+000
+3.92500000000E+008, -2.71487238073E+001, +0.00000000000E+000
+3.93125000000E+008, -2.64518163824E+001, +0.00000000000E+000
+3.93750000000E+008, -2.55444026900E+001, +0.00000000000E+000
+3.94375000000E+008, -2.44491939601E+001, +0.00000000000E+000
+3.95000000000E+008, -2.33483410323E+001, +0.00000000000E+000
+3.95625000000E+008, -2.23664882010E+001, +0.00000000000E+000
+3.96250000000E+008, -2.13795129611E+001, +0.00000000000E+000
+3.96875000000E+008, -2.04663260337E+001, +0.00000000000E+000
+3.97500000000E+008, -1.96042268994E+001, +0.00000000000E+000
+3.98125000000E+008, -1.88093082910E+001, +0.00000000000E+000
+3.98750000000E+008, -1.81220967622E+001, +0.00000000000E+000
+3.99375000000E+008, -1.74182860882E+001, +0.00000000000E+000
+4.00000000000E+008, -1.67904469105E+001, +0.00000000000E+000
+4.00625000000E+008, -1.61919457327E+001, +0.00000000000E+000
+4.01250000000E+008, -1.56155322994E+001, +0.00000000000E+000
+4.01875000000E+008, -1.50947706039E+001, +0.00000000000E+000
+4.02500000000E+008, -1.46106656637E+001, +0.00000000000E+000
+4.03125000000E+008, -1.41547163349E+001, +0.00000000000E+000
+4.03750000000E+008, -1.36957698649E+001, +0.00000000000E+000
+4.04375000000E+008, -1.32445002578E+001, +0.00000000000E+000
+4.05000000000E+008, -1.28644077888E+001, +0.00000000000E+000
+4.05625000000E+008, -1.24848554656E+001, +0.00000000000E+000
+4.06250000000E+008, -1.21071214088E+001, +0.00000000000E+000
+4.06875000000E+008, -1.17567278980E+001, +0.00000000000E+000
+4.07500000000E+008, -1.14044559846E+001, +0.00000000000E+000
+4.08125000000E+008, -1.10488910771E+001, +0.00000000000E+000
+4.08750000000E+008, -1.07444667106E+001, +0.00000000000E+000
+4.09375000000E+008, -1.04207075531E+001, +0.00000000000E+000
+4.10000000000E+008, -1.01121849272E+001, +0.00000000000E+000
+4.10625000000E+008, -9.81291656890E+000, +0.00000000000E+000
+4.11250000000E+008, -9.53913710413E+000, +0.00000000000E+000
+4.11875000000E+008, -9.25606663420E+000, +0.00000000000E+000
+4.12500000000E+008, -8.99496843685E+000, +0.00000000000E+000
+4.13125000000E+008, -8.74766853642E+000, +0.00000000000E+000
+4.13750000000E+008, -8.50978195483E+000, +0.00000000000E+000
+4.14375000000E+008, -8.25496733363E+000, +0.00000000000E+000
+4.15000000000E+008, -8.04457955072E+000, +0.00000000000E+000
+4.15625000000E+008, -7.79464423564E+000, +0.00000000000E+000
+4.16250000000E+008, -7.58055927669E+000, +0.00000000000E+000
+4.16875000000E+008, -7.37633094830E+000, +0.00000000000E+000
+4.17500000000E+008, -7.14192480083E+000, +0.00000000000E+000
+4.18125000000E+008, -6.94704638768E+000, +0.00000000000E+000
+4.18750000000E+008, -6.74397185143E+000, +0.00000000000E+000
+4.19375000000E+008, -6.53656851823E+000, +0.00000000000E+000
+4.20000000000E+008, -6.34966287787E+000, +0.00000000000E+000
+4.20625000000E+008, -6.14972150231E+000, +0.00000000000E+000
+4.21250000000E+008, -5.97068172462E+000, +0.00000000000E+000
+4.21875000000E+008, -5.78022784255E+000, +0.00000000000E+000
+4.22500000000E+008, -5.59239540850E+000, +0.00000000000E+000
+4.23125000000E+008, -5.42537646057E+000, +0.00000000000E+000
+4.23750000000E+008, -5.24108231187E+000, +0.00000000000E+000
+4.24375000000E+008, -5.07602302654E+000, +0.00000000000E+000
+4.25000000000E+008, -4.92603772337E+000, +0.00000000000E+000
+4.25625000000E+008, -4.76923529389E+000, +0.00000000000E+000
+4.26250000000E+008, -4.61618568726E+000, +0.00000000000E+000
+4.26875000000E+008, -4.45768165724E+000, +0.00000000000E+000
+4.27500000000E+008, -4.31700339381E+000, +0.00000000000E+000
+4.28125000000E+008, -4.16053609137E+000, +0.00000000000E+000
+4.28750000000E+008, -4.01818937221E+000, +0.00000000000E+000
+4.29375000000E+008, -3.87967113543E+000, +0.00000000000E+000
+4.30000000000E+008, -3.73161948160E+000, +0.00000000000E+000
+4.30625000000E+008, -3.58864488145E+000, +0.00000000000E+000
+4.31250000000E+008, -3.45462990564E+000, +0.00000000000E+000
+4.31875000000E+008, -3.30746584403E+000, +0.00000000000E+000
+4.32500000000E+008, -3.17431679573E+000, +0.00000000000E+000
+4.33125000000E+008, -3.04358730535E+000, +0.00000000000E+000
+4.33750000000E+008, -2.92038919141E+000, +0.00000000000E+000
+4.34375000000E+008, -2.78567334308E+000, +0.00000000000E+000
+4.35000000000E+008, -2.65792342467E+000, +0.00000000000E+000
+4.35625000000E+008, -2.53433367910E+000, +0.00000000000E+000
+4.36250000000E+008, -2.42032961708E+000, +0.00000000000E+000
+4.36875000000E+008, -2.30261781907E+000, +0.00000000000E+000
+4.37500000000E+008, -2.18778093852E+000, +0.00000000000E+000
+4.38125000000E+008, -2.07281963232E+000, +0.00000000000E+000
+4.38750000000E+008, -1.96736826446E+000, +0.00000000000E+000
+4.39375000000E+008, -1.85491663481E+000, +0.00000000000E+000
+4.40000000000E+008, -1.75623757874E+000, +0.00000000000E+000
+4.40625000000E+008, -1.64384321646E+000, +0.00000000000E+000
+4.41250000000E+008, -1.52984714276E+000, +0.00000000000E+000
+4.41875000000E+008, -1.42240589553E+000, +0.00000000000E+000
+4.42500000000E+008, -1.33000257414E+000, +0.00000000000E+000
+4.43125000000E+008, -1.22594244129E+000, +0.00000000000E+000
+4.43750000000E+008, -1.13224380667E+000, +0.00000000000E+000
+4.44375000000E+008, -1.02276782747E+000, +0.00000000000E+000
+4.45000000000E+008, -9.27289057238E-001, +0.00000000000E+000
+4.45625000000E+008, -8.28728348137E-001, +0.00000000000E+000
+4.46250000000E+008, -7.34086549300E-001, +0.00000000000E+000
+4.46875000000E+008, -6.39919513108E-001, +0.00000000000E+000
+4.47500000000E+008, -5.46439570363E-001, +0.00000000000E+000
+4.48125000000E+008, -4.54357452806E-001, +0.00000000000E+000
+4.48750000000E+008, -3.64741443882E-001, +0.00000000000E+000
+4.49375000000E+008, -2.82735379129E-001, +0.00000000000E+000
+4.50000000000E+008, -1.92184049270E-001, +0.00000000000E+000
+4.50625000000E+008, -1.09457423713E-001, +0.00000000000E+000
+4.51250000000E+008, -2.63579878759E-002, +0.00000000000E+000
+4.51875000000E+008, +5.87532428815E-002, +0.00000000000E+000
+4.52500000000E+008, +1.35465281976E-001, +0.00000000000E+000
+4.53125000000E+008, +2.19473583306E-001, +0.00000000000E+000
+4.53750000000E+008, +2.98160972058E-001, +0.00000000000E+000
+4.54375000000E+008, +3.79192990625E-001, +0.00000000000E+000
+4.55000000000E+008, +4.50579977947E-001, +0.00000000000E+000
+4.55625000000E+008, +5.26166729792E-001, +0.00000000000E+000
+4.56250000000E+008, +6.06925068020E-001, +0.00000000000E+000
+4.56875000000E+008, +6.84256917466E-001, +0.00000000000E+000
+4.57500000000E+008, +7.54696673969E-001, +0.00000000000E+000
+4.58125000000E+008, +8.30062342465E-001, +0.00000000000E+000
+4.58750000000E+008, +9.00845597332E-001, +0.00000000000E+000
+4.59375000000E+008, +9.72596720879E-001, +0.00000000000E+000
+4.60000000000E+008, +1.04169736737E+000, +0.00000000000E+000
+4.60625000000E+008, +1.11248781479E+000, +0.00000000000E+000
+4.61250000000E+008, +1.18158006683E+000, +0.00000000000E+000
+4.61875000000E+008, +1.23953109051E+000, +0.00000000000E+000
+4.62500000000E+008, +1.31189648831E+000, +0.00000000000E+000
+4.63125000000E+008, +1.37345469622E+000, +0.00000000000E+000
+4.63750000000E+008, +1.43490528588E+000, +0.00000000000E+000
+4.64375000000E+008, +1.50588330331E+000, +0.00000000000E+000
+4.65000000000E+008, +1.56517026548E+000, +0.00000000000E+000
+4.65625000000E+008, +1.62237247405E+000, +0.00000000000E+000
+4.66250000000E+008, +1.68624722260E+000, +0.00000000000E+000
+4.66875000000E+008, +1.74656608922E+000, +0.00000000000E+000
+4.67500000000E+008, +1.80787852980E+000, +0.00000000000E+000
+4.68125000000E+008, +1.86460854483E+000, +0.00000000000E+000
+4.68750000000E+008, +1.91996043531E+000, +0.00000000000E+000
+4.69375000000E+008, +1.97493529296E+000, +0.00000000000E+000
+4.70000000000E+008, +2.02843555522E+000, +0.00000000000E+000
+4.70625000000E+008, +2.09144628434E+000, +0.00000000000E+000
+4.71250000000E+008, +2.14543136613E+000, +0.00000000000E+000
+4.71875000000E+008, +2.19411579605E+000, +0.00000000000E+000
+4.72500000000E+008, +2.25410394671E+000, +0.00000000000E+000
+4.73125000000E+008, +2.30194143290E+000, +0.00000000000E+000
+4.73750000000E+008, +2.35817116971E+000, +0.00000000000E+000
+4.74375000000E+008, +2.40176487492E+000, +0.00000000000E+000
+4.75000000000E+008, +2.45869587442E+000, +0.00000000000E+000
+4.75625000000E+008, +2.50665091636E+000, +0.00000000000E+000
+4.76250000000E+008, +2.55816283344E+000, +0.00000000000E+000
+4.76875000000E+008, +2.60504379625E+000, +0.00000000000E+000
+4.77500000000E+008, +2.65147372829E+000, +0.00000000000E+000
+4.78125000000E+008, +2.70092831995E+000, +0.00000000000E+000
+4.78750000000E+008, +2.74393330174E+000, +0.00000000000E+000
+4.79375000000E+008, +2.79122447729E+000, +0.00000000000E+000
+4.80000000000E+008, +2.83864589804E+000, +0.00000000000E+000
+4.80625000000E+008, +2.88207305130E+000, +0.00000000000E+000
+4.81250000000E+008, +2.92501480989E+000, +0.00000000000E+000
+4.81875000000E+008, +2.97408153133E+000, +0.00000000000E+000
+4.82500000000E+008, +3.01125643887E+000, +0.00000000000E+000
+4.83125000000E+008, +3.05717214495E+000, +0.00000000000E+000
+4.83750000000E+008, +3.09678680164E+000, +0.00000000000E+000
+4.84375000000E+008, +3.13895199516E+000, +0.00000000000E+000
+4.85000000000E+008, +3.17933770451E+000, +0.00000000000E+000
+4.85625000000E+008, +3.21780751823E+000, +0.00000000000E+000
+4.86250000000E+008, +3.26007360483E+000, +0.00000000000E+000
+4.86875000000E+008, +3.30243559337E+000, +0.00000000000E+000
+4.87500000000E+008, +3.33927694971E+000, +0.00000000000E+000
+4.88125000000E+008, +3.38376881713E+000, +0.00000000000E+000
+4.88750000000E+008, +3.41671253104E+000, +0.00000000000E+000
+4.89375000000E+008, +3.45499420549E+000, +0.00000000000E+000
+4.90000000000E+008, +3.49016183645E+000, +0.00000000000E+000
+4.90625000000E+008, +3.52688863482E+000, +0.00000000000E+000
+4.91250000000E+008, +3.56952366929E+000, +0.00000000000E+000
+4.91875000000E+008, +3.60016828390E+000, +0.00000000000E+000
+4.92500000000E+008, +3.63359409825E+000, +0.00000000000E+000
+4.93125000000E+008, +3.66941506956E+000, +0.00000000000E+000
+4.93750000000E+008, +3.70421282299E+000, +0.00000000000E+000
+4.94375000000E+008, +3.73792857570E+000, +0.00000000000E+000
+4.95000000000E+008, +3.77280487600E+000, +0.00000000000E+000
+4.95625000000E+008, +3.80810383651E+000, +0.00000000000E+000
+4.96250000000E+008, +3.83973686701E+000, +0.00000000000E+000
+4.96875000000E+008, +3.87349993569E+000, +0.00000000000E+000
+4.97500000000E+008, +3.90239599618E+000, +0.00000000000E+000
+4.98125000000E+008, +3.93334885017E+000, +0.00000000000E+000
+4.98750000000E+008, +3.97090161586E+000, +0.00000000000E+000
+4.99375000000E+008, +3.99556336136E+000, +0.00000000000E+000
+5.00000000000E+008, +4.02788818542E+000, +0.00000000000E+000
+5.00625000000E+008, +4.05554270815E+000, +0.00000000000E+000
+5.01250000000E+008, +4.08663854080E+000, +0.00000000000E+000
+5.01875000000E+008, +4.11531532732E+000, +0.00000000000E+000
+5.02500000000E+008, +4.14248411417E+000, +0.00000000000E+000
+5.03125000000E+008, +4.17846147184E+000, +0.00000000000E+000
+5.03750000000E+008, +4.19558724537E+000, +0.00000000000E+000
+5.04375000000E+008, +4.22496692345E+000, +0.00000000000E+000
+5.05000000000E+008, +4.25209729360E+000, +0.00000000000E+000
+5.05625000000E+008, +4.27608188586E+000, +0.00000000000E+000
+5.06250000000E+008, +4.30231294406E+000, +0.00000000000E+000
+5.06875000000E+008, +4.33708574269E+000, +0.00000000000E+000
+5.07500000000E+008, +4.35988757494E+000, +0.00000000000E+000
+5.08125000000E+008, +4.38423272029E+000, +0.00000000000E+000
+5.08750000000E+008, +4.41075851996E+000, +0.00000000000E+000
+5.09375000000E+008, +4.43788133020E+000, +0.00000000000E+000
+5.10000000000E+008, +4.46480642042E+000, +0.00000000000E+000
+5.10625000000E+008, +4.48671072435E+000, +0.00000000000E+000
+5.11250000000E+008, +4.51231959461E+000, +0.00000000000E+000
+5.11875000000E+008, +4.53589930552E+000, +0.00000000000E+000
+5.12500000000E+008, +4.55974518110E+000, +0.00000000000E+000
+5.13125000000E+008, +4.58074464304E+000, +0.00000000000E+000
